PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
375495324,https://www.facebook.com/vdailysun/posts/pfbid0ddpME12g2sgBBj3cxCw1XK9M3sbKniKhwSHh4A6fVafMYeNA61HY7KW7ekPfZv5Dl,,Facebook,17337780,The Villages Daily Sun,blank_for_now,blank_for_now,"{""follower_count"":43977,""following_count"":0,""like_count"":232006,""post_count"":2923,""views_count"":0,""comment_count"":11607,""share_count"":25012}","Closings and Postponements due to Tropical Storm Idalia
This post will be updated as more information is available. 

The Villages:
• The Villages Charter School will be closed Wednesday. All school activities for Wednesday are canceled.
• All District Administrative offices will be closed on Wednesday.
• All indoor and outdoor recreation facilities, including pools, are closed Wednesday and will reopen for normal business hours on Thursday but do not enter a facility until it has been cleared to open by The Villages Public Safety Department and district staff. 
• All Villages golf courses will be closed Wednesday. 
• VHS Open House is rescheduled to Sept. 11.
• VHS Bowling, VHS Volleyball and Villages Charter Middle School Middleton Volleyball competitions are cancelled on Wednesday.
• VCMS Buffalo Ridge Open House is rescheduled from Wednesday to Thursday.
• The Enrichment Academy classes scheduled for Wednesday have been cancelled. Makeup dates will be communicated via email. 
• All The Villages Health care centers will be closed on Wednesday.
• The District 1 Town Hall meeting scheduled for Wednesday has been cancelled.
• Villages Honor Flight has cancelled The Donna & Dunning dinner show planned for Thursday at Ezell Recreation.
• Chapel of Christian Church in The Villages has cancele Wednesday Men's Bible Study and a Wednesday evening movie screening.
• Lake Deaton United Methodist Church will close its offices Wednesday morning. A planned men's prayer breakfast for Wednesday morning has also been canceled.
• St. George Episcopal will close its offices Wednesday. All events scheduled at the church that day have been canceled.
• Hope Lutheran Church will be closed Wednesday. All events at the church are canceled for Wednesday, including a Social Supper and Wednesday Evening Prayer Service.
• Lange Eye Institute is closed Wednesday.
• New Covenant United Methodist Church in The Villages will be closed Wednesday. The church's Bargains and Blessings retail thrift store in Wildwood will also be closed Wednesday.
• Fairway Christian Church in The Villages has cancelled its Wednesday GriefShare meeting.
• St. Timothy Catholic Church in The Villages will close its offices and Parish Hall on Wednesday, with all activities canceled. There will be no daily Masses at 7:15 and 8:30 a.m. Wednesday.
• Golf & Tennis Shops will be closed Wednesday. 
• Golf Academy will be closed Wednesday. 
• Sarasota Golf Practice Center will be closed Wednesday. 
• Country Club pools will be closed Wednesday. 
• The Villages Logo Stores will be closed Wednesday. 

Marion County:

• Marion County Public Schools will be closed Wednesday.
• The College of Central Florida in Ocala will be closed Wednesday.
• Village View Community Church in Summerfield will close its offices Wednesday. All Wednesday activities at the church have been canceled, including ministry programs, Bible studies and a dinner.
• Marion County Sheriff’s Office's Central Operations building and district offices are closed on Wednesday.
• All county facilities, libraries and business offices will be closed Wednesday.
• All Marion County Recycle Centers and the Baseline Transfer Station will be closed Wednesday.
• Belleview Ward of the Ocala Florida Stake of the LDS Church has canceled Wednesday night scripture study and youth morning seminary for Wednesday.
• Marion County Animal Services closed on Monday and will remain closed until further notice.
• Florida Department of Health in Marion County be closed on today and Wednesday.
• The Fifth Circuit Courts in Marion County will be closed Wednesday.
• Marion County Property Appraiser is closed on Wednesday.
• Marion County Clerk of the Court will be closed on Wednesday.
• Marion Senior Services, including Marion Transit and dining sites, will be closed on Wednesday.
• Ocala Police Department Headquarters lobby will be closed on Wednesday.
• All VA North Florida/South Georgia Veterans Health System facilities have canceled Wednesday appointments but will remain open.
• The Garden Worship Center's Garden Thrift Store in Belleview will be closed Wednesday.
• Calvary Community Church of Summerfield has canceled its Wednesday night prayer service for both this coming Wednesday and Sept. 6.
• New Beginning Community Church in Summerfield will not open its offices Wednesday.
• St. Mark the Evangelist Roman Catholic Church in Summerfield will be closed Wednesday. There will not be a public daily Mass on Wednesday, but Mass will be live-streamed on the church's YouTube page at 8 a.m. Wednesday.
• The Wal-Mart in Summerfield will be closed Wednesday and reopen at 6 a.m. Thursday.
• The Publix in Mulberry Grove Plaza is opening at noon Wednesday. All other Publix stores in The Villages area have normal hours. 

Sumter County:

• Grace Tabernacle in Wildwood/South Villages has canceled its 6:30 p.m. Wednesday service.
• Oxford United Methodist Church has canceled its women's Bible study and GriefShare gatherings for Wednesday.
• Wildwood United Methodist Church's office will close Wednesday.
• Sumter County School District schools will have no school for students Wednesday and Thursday.
• Board of County Commissioners’ Offices closed Wednesday. 
• Clerk of the Courts Offices closed Wednesday
• Library System (all locations) closed Wednesday
• Property Appraiser Offices closed Wednesday
• Supervisor of Elections Offices closed Wednesday
• Tax Collector Offices closed Wednesday
• Veterans Services Offices closed Wednesday
• United Church of Christ of The Villages in Oxford has canceled its Wednesday choir practice.
• New Life Christian in Wildwood will have its offices closed on Wednesday.
• Encounter Church in Wildwood has canceled its Wednesday night service, all midweek Bible studies and Free in Christ 12 Step meeting.
• Wildwood City Hall and department offices are closed through Wednesday. City-contracted trash collection Friday service will be delayed until Saturday this week.
• Rock of Ages Lutheran Church in Wildwood will be closed Wednesday.
• First Baptist Church of Oxford will be closed Wednesday.
• Immanuel Baptist Church in Oxford has canceled its prayer meeting for 5 p.m. Wednesday, and its offices will be closed that day.
• Live Oaks Community Church in Oxford and Wildwood will close its offices Wednesday.
• First Presbyterian Church of Wildwood will be closed Wednesday.
• St. Vincent de Paul Catholic Church in Wildwood will be closed Wednesday. The church's daily Mass at 8 a.m. will not take place.
• Hope Community Church in Wildwood will be closed Wednesday
• First Christian Church Disciples of Christ will be closed Wednesday.
• The Florida National Cemetery is closed Wednesday. 
• Sunset Park's Mercy Pointe Church in Wildwood has canceled its 6:30 p.m. Wednesday worship service.
• Oxford Assembly of God will not hold its 7 p.m. worship service Wednesday. In addition, the church's offices will be closed and no small groups and activities will take place.
• Adamsville Baptist Church in Wildwood has closed its offices and canceled all activities for Wednesday.
• Wildwood Police Department's offices will be closed Wednesday.

 

Lake County: 

• Lake County Schools will be closed Wednesday.
• Freedom Christian Academy, located on the campus of Connection Point Church in Fruitland Park, will not have classes  on Wednesday with school offices closed.
• Community United Methodist Church in Fruitland Park will be closed all day Wednesday.
• All Lake Sumter State College Campuses will close through Wednesday.
• The Florida Department of Health in Lake County Offices will be closed on Wednesday.
• North Lake Presbyterian in Lady Lake will close its offices and Little Blessings Preschool on Wednesday.
• Lady Lake United Methodist Church will have its office closed on Wednesday. The church's Mary Martha Circle lunch, scheduled for Wednesday, has been postponed.
• Trinity Assembly of God in Fruitland Park will close its offices and Early Learning Center Wednesday.
• Lady Lake Town Hall will be closed on Wednesday. The budget workshop scheduled for 2:30 p.m. Wednesday has been rescheduled for Thursday at 4:30 p.m.
• Lake County libraries will be closed on Wednesday.
• Lady Lake waste management operations will not initiate collection operations on Wednesday.
• All offices of the Lake County Clerk of the Circuit Court & Comptroller will be closed Wednesday.
• Northside Christian Church in Fruitland Park will not have Wednesday night Bible study and will close its offices Wednesday.
• Unity Spiritual Center in Fruitland Park will close its offices to the public Wednesday.
• Heritage Community Church in Fruitland Park has canceled office hours and all church activities for Wednesdays. The church's Beyond the Walls Food Pantry will also be closed on Wednesday.
• Life Church Assembly of God in Fruitland Park will be closed Wednesday with the 7 p.m. Wednesday night worship service canceled.
• All offices at First Baptist Church of Leesburg's three campuses in Leesburg and Fruitland Park will be closed Wednesday and all activities scheduled that day are canceled.

Sanitation schedule: 
• Village Community Development Districts one to 11 located in Sumter County, Marion County or Fruitland Park portions of The Villages, there are no changes to the normal sanitation schedule.
• Village Community Development Districts 12, 13, 14 and Middleton residents who normally receive collection on Thursday will be serviced on Friday and residents who normally receive collection on Friday will be serviced on Saturday.
• The Town of Lady Lake portion of The Villages residents who normally receive collection on Thursday will be serviced on Friday and residents who normally receive collection on Friday will be serviced on Saturday.
• The Lake County portion of The Villages (not including Districts 11 and 14), there will be no sanitation collection on Wednesday. Residents who normally receive collection on Wednesday will be serviced on Thursday. Residents who normally receive collection on Thursday will be serviced on Friday. Residents who normally receive collection on Friday will be serviced on Saturday.", ,no longer populated,,2023-08-28T16:29:43.000Z,post data removed,,32.0,14.0,5.0,0.0,,,
363392463,https://www.instagram.com/reel/CuFBEAUMGrv/,,InstagramDirect,29017048,Atlanta Community Food Bank,blank_for_now,blank_for_now,"{""follower_count"":12245,""following_count"":445,""like_count"":0,""post_count"":2035,""views_count"":0,""comment_count"":0,""share_count"":0}","The Food Bank is thrilled to celebrate the grand opening of its newest Community Food Center - Marietta! It's our second Community Food Center built to ensure convenient, consistent, frequent, and equitable access to food assistance across our service area.

The Community Food Center established in Marieta will operate as a food pantry, directly distributing food to local families. The new site is expected to help approximately 700 families weekly and will continue to scale up as needed. 

The new CFC is made possible in part by the generous support of the
following founding donors: Takeda Pharmaceutical Company, Publix Super Markets Charities,
Subramonian and Lakshmi Shankar, Kaiser Permanente of Georgia, The True Vine Experience Foundation, and Delta Air Lines. 

Learn more via the 🔗  in our bio!

#CFCMarietta #MariettaGA #findfood #foodpantry #foodcenter #foodinsecurity", ,no longer populated,,2023-06-29T14:55:17.000Z,post data removed,,-1.0,0.0,8.0,0.0,,,
96813811,https://www.facebook.com/10505090694/posts/10161783021045695,,Facebook,1164695,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1907772,""following_count"":0,""like_count"":11795,""post_count"":34,""views_count"":0,""comment_count"":2491,""share_count"":931}","The next Powerball jackpot drawing is this Saturday, LIVE on Channel 2.", ,no longer populated,,2023-02-02T13:30:23.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ2E4YXdRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6f9d9f0144a922b704d38755944326f9943dca70/post-1164695-96813811-thumbnail,188.0,24.0,26.0,0.0,,,
282609639,https://www.tiktok.com/@foodbankonwheels/video/7165228421671472430,,TikTok,25894041,foodbankonwheels,blank_for_now,blank_for_now,"{""follower_count"":7584,""following_count"":339,""like_count"":44729,""post_count"":85,""views_count"":null,""comment_count"":null,""share_count"":null}",In Atlanta helping helping families in need. Real street level help. People are in need and hurting out here. Please help our cause at foodbankonwheels.com #atlanta #foodbank #delivery #unioncity #fayettecounty #peachtreecity #fooddelivery #donate #ministry #food #help #struggle #nevergiveup #life #kindness #goodcause #georgia #politician #city #nonprofit #florida #fulton #publix #atlantarestaurants #hope @publixsupermarkets ," Yeah, how you guys doing? Oh, yeah. Yeah, good. I got some extra stuff here. Awesome. Yeah. Yeah. There you go. The kids will love them. Yeah. I do a lot of stuff here for the church over here. We had extra stuff going on. So. Oh, that's awesome. Yeah. I don't find. So here, you want more? Sure. They got a big family. OK, cool. Yeah, you can take it all.",no longer populated,,2022-11-12T20:25:55.000Z,post data removed,,292.0,0.0,3.0,8002.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTnVCNWlRPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--811da485a3b239c7ee71e22ca7144c020dfe4f85/365236461ae24d93861b99192a1ed37d,,
74585368,https://www.facebook.com/13310147298/posts/10160548232387299,,Facebook,1172477,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":848940,""following_count"":0,""like_count"":964,""post_count"":39,""views_count"":0,""comment_count"":423,""share_count"":56}","This year’s event, which is expected to host nearly 4,000 families, is sponsored by several organizations including Publix, Georgia Power and Jim Ellis Automotive Group.", ,no longer populated,,2022-11-01T22:30:08.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQzFFdUFNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b40da10cc8a6ff5487bd1e669479f31b9b79de66/post-1172477-74585368-thumbnail,4.0,1.0,1.0,0.0,,,
74591757,https://twitter.com/ajc/status/1587572710078570498,,Twitter,7010773,Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":1089575,""following_count"":51311,""like_count"":44048,""post_count"":338663,""views_count"":0,""comment_count"":6460,""share_count"":21285}","This year’s event, which is expected to host nearly 4,000 families, is sponsored by several organizations including Publix, Georgia Power and Jim Ellis Automotive Group. https://t.co/5b2uNqJDuT", ,no longer populated,,2022-11-01T22:30:04.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRFZYdUFNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--651d44fd9d6629c69254ea7d947add0a8c3173bd/post-7010773-74591757-thumbnail,2.0,2.0,0.0,0.0,,,
58205588,https://twitter.com/temp/status/1570661259699159042,,Twitter,8769928,WGXA,blank_for_now,blank_for_now,"{""follower_count"":7705,""following_count"":1475,""like_count"":322,""post_count"":101963,""views_count"":0,""comment_count"":43,""share_count"":456}","A representative from the giant grocery chain says that as a food chain, Publix's greatest opportunity to give back is in helping to alleviate hunger.
https://t.co/9pYciXAehf", ,no longer populated,,2022-09-16T06:30:00.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQmhaS2dJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--653e1946d4e2b0e739ffef39818505b4dbfb8a09/post-8769928-58205588-thumbnail,0.0,0.0,0.0,0.0,,,
43880684,https://www.facebook.com/251414708394338/posts/2009660225903102,,Facebook,1119578,Positively Osceola,blank_for_now,blank_for_now,"{""follower_count"":52583,""following_count"":0,""like_count"":1154,""post_count"":22,""views_count"":0,""comment_count"":221,""share_count"":336}",FOOD RECALL ALERT: A farming company in Georgia is recalling whole Vidalia sweet onions that were sold at certain Wegman’s and Publix locations under the brand Little Bear. #FoodRecall,,no longer populated,,2022-07-03T10:20:48.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjIxWmdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e8e9df5fd36f18a181197402ae6f3135f2bdfd19/post-1119578-43880684-thumbnail,4.0,5.0,1.0,0.0,,,
41579057,https://www.youtube.com/watch?v=Q9guUf5xvW4,,YouTube,3674,CBS46 Atlanta,blank_for_now,blank_for_now,"{""follower_count"":142000,""following_count"":0,""like_count"":0,""post_count"":26513,""views_count"":104338432,""comment_count"":0,""share_count"":null}","Georgia Juicys can be found this Summer at Publix stores throughout June and July. Visit Gapeaches.org for recipe ideas and more.
Simplify your summer snacking with That’s it.  Find them at retailers nationwide and at www.thatsitfruit.com
Sponsored By: Georgia Peaches & That’s it.",,no longer populated,,2022-06-17T18:36:42.000Z,post data removed,,1.0,0.0,,157.0,,,
153196577,https://twitter.com/SouthCobbPatch/status/1531011297600471041,,Twitter,19189933,South Cobb Patch,blank_for_now,blank_for_now,"{""follower_count"":3250,""following_count"":803,""like_count"":null,""post_count"":22059,""views_count"":null,""comment_count"":null,""share_count"":null}","Publix, Walmart, Whole Foods, Costco, Target, Kroger, Aldi: Check which Georgia grocery stores are open on Memorial Day 2022. https://t.co/Sq3z67q1NW", ,no longer populated,,2022-05-29T20:35:12.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
153775032,https://twitter.com/EAtlantaPatch/status/1531011296161935362,,Twitter,19191720,East Atlanta Patch,blank_for_now,blank_for_now,"{""follower_count"":3505,""following_count"":1571,""like_count"":null,""post_count"":7215,""views_count"":null,""comment_count"":null,""share_count"":null}","Publix, Walmart, Whole Foods, Costco, Target, Kroger, Aldi: Check which Georgia grocery stores are open on Memorial Day 2022. https://t.co/0HgGnEzoir", ,no longer populated,,2022-05-29T20:35:12.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
439948273,https://twitter.com/AcworthPatch/status/1531010941290221571,,Twitter,32204305,Acworth Patch,blank_for_now,blank_for_now,"{""follower_count"":3253,""following_count"":729,""like_count"":null,""post_count"":22124,""views_count"":null,""comment_count"":null,""share_count"":null}","Publix, Walmart, Whole Foods, Costco, Target, Kroger, Aldi: Check which Georgia grocery stores are open on Memorial Day 2022. https://t.co/FxU5ui4tgn", ,no longer populated,,2022-05-29T20:33:47.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
64132004,https://www.tiktok.com/@tom_vertabrate/video/7074959757701926186,,TikTok,7601946,Thomas Moore,blank_for_now,blank_for_now,"{""follower_count"":null,""following_count"":null,""like_count"":null,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}",#greenscreen Publix kept brought us quality shopping and pleasure throughout the years!!! #publix #groceryshopping #groceries #food #history #fun #blowthisup #trends #trending #viral #tiktokviral #tiktok #modern #old #antique #filters #blackcreators #fy #fyp #foryou #fypage #fypシ #reactions #retail #shopping #explore #discover #didyouknow #share #follow #popular   #atl #atlanta #ga #Georgia, the,no longer populated,,2022-03-14T14:17:16.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQktUa1FJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--61605ccc1da936aefe896afb9c3f575c24e4b544/post-7601946-64132004-thumbnail,3917.0,18.0,113.0,66251.0,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQnFUa1FJPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--19d436249f2e042944ca0c4d6c17119912edfa62/7723e5cd9b2149bd97750cfd842e7239,,
439974529,https://twitter.com/AcworthPatch/status/1433484201395896324,,Twitter,32204305,Acworth Patch,blank_for_now,blank_for_now,"{""follower_count"":3253,""following_count"":729,""like_count"":null,""post_count"":22124,""views_count"":null,""comment_count"":null,""share_count"":null}","Trader Joe's, Whole Foods, Publix, Kroger, Aldi, Food Lion and other Georgia grocers will be open for the upcoming Monday holiday. https://t.co/XsY4ywzY9K", ,no longer populated,,2021-09-02T17:37:21.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
363707938,https://www.instagram.com/reel/CSIB0gBFpVG/,,InstagramDirect,29017227,Hope Atlanta,blank_for_now,blank_for_now,"{""follower_count"":3638,""following_count"":373,""like_count"":4242,""post_count"":819,""views_count"":79796,""comment_count"":236,""share_count"":0}","Did you catch our commercial during 11 Alive's Tokyo Olympics broadcast? We're so grateful to Publix Super Markets for sponsoring the ad and drawing attention to the critical issues of hunger and homelessness in Georgia.

Learn how you can make sure families don't have to choose between paying rent or putting food on the table. Be a champion for HOPE. Link in bio."," One of you had to choose between paying rent or putting food on the table. Too many families must make that decision. One in six children in Georgia are food insecure. And nearly 10,000 Georgians experience homelessness every day. Hope Atlanta is working to end hunger and homelessness across Georgia. With the help of our friends at Publix, we're working together to feed families. Help a family in need and be a champion for Hope. Visit hopeadlanta.org slash champion to learn more.",no longer populated,,2021-08-03T20:20:51.000Z,post data removed,,17.0,0.0,2.0,0.0,,,
440012879,https://twitter.com/AcworthPatch/status/1342138383766867970,,Twitter,32204305,Acworth Patch,blank_for_now,blank_for_now,"{""follower_count"":3253,""following_count"":729,""like_count"":null,""post_count"":22124,""views_count"":null,""comment_count"":null,""share_count"":null}","Find out when you can pick up those last-minute Christmas dinner items from Publix, Kroger, Whole Foods and other Georgia grocery stores. https://t.co/bcMYnRgNjy", ,no longer populated,,2020-12-24T16:01:41.000Z,post data removed,,0.0,0.0,0.0,0.0,,,
2513516,https://www.facebook.com/collardvalleycooks/posts/653368308949601,,Facebook,1081230,Collard Valley Cooks,blank_for_now,blank_for_now,"{""follower_count"":null,""following_count"":null,""like_count"":null,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","Tonight Tammy is making a simple supper with ingredients she got on sale at her local Publix market. She is going by a new menu plan that will be available weekly in the CVC Website store here: https://collardvalleycooks.com/store just choose the weekly menu tab. This weeks is free to view and download but the next ones can be purchased for instant download for 99cents USD. Thanks for watching Collard Valley Cooks. Visit our website today to order cookbooks and much more here: https://www.collardvalleycooks.com Visit our Amazon store at: www.amazon.com/shop/collardvalleycooks Become a Fan Subscriber on Facebook here: https://www.facebook.com/becomesupporter/142739062935440/ Tammy Nichols, YouTube star and contestant on ABC's Family Food Fight, is on a mission to teach you how to cook just like mama did. Her bubbly personality and delicious down-home recipes have garnered the attention of over 170,000 subscribers on YouTube, but no amount of fame or recognition will take the Georgia out of this girl. Thanks for watching and Happy Cooking Like Mama Did!! NO RECIPE NEEDED.",,no longer populated,,2020-09-07T18:30:54.000Z,post data removed,,763.0,88.0,163.0,0.0,,,
409731415,https://www.instagram.com/reel/DEr3BDNxxEB/,,InstagramDirect,29017393,V-103 The People's Station,blank_for_now,blank_for_now,"{""follower_count"":234218,""following_count"":903,""like_count"":79922,""post_count"":55030,""views_count"":749823,""comment_count"":4608,""share_count"":0}",Tap in with Tori @theradiodiva on some stores that are opened today: *Most Publix in the metro Atlanta and Northeast Georgia *Kroger *Walmart *whole foods *Some restaurants will attempt to open today but will have limited hours. If you know of any places open please tag them in the comments 💛, ,no longer populated,,2025-01-11T12:37:06.000Z,post data removed,,10.0,0.0,0.0,887.0,,,
394497938,https://twitter.com/staceyhopkinsga/status/1869063661115117884,,Twitter,9593025,Stacey Ma Dukes Hopkins,blank_for_now,blank_for_now,"{""follower_count"":5549,""following_count"":5378,""like_count"":null,""post_count"":130292,""views_count"":null,""comment_count"":null,""share_count"":null}","Hey, CM @MarciOverstreet? Since this location was already a grocery store, what are the chances of having another step into this location? 

All that's left is Wayfield and Kroger on Headland; the food desert problem in this area of SW Atlanta is getting worse.", ,no longer populated,"It wasn't much of a grocery store to begin with, but it WAS a walkable option for groceries for SW Atlanta and East Point residents. 

Super Giant in Campbellton Plaza is now closed and sits completely empty. https://t.co/8hgexFnt9D",2024-12-17T16:54:36.000Z,post data removed,,0.0,0.0,0.0,74.0,,"It wasn't much of a grocery store to begin with, but it WAS a walkable option for groceries for SW Atlanta and East Point residents. 

Super Giant in Campbellton Plaza is now closed and sits completely empty. https://t.co/8hgexFnt9D",
390195595,https://twitter.com/AtlBizChron/status/1866347169407553938,,Twitter,10183858,Atlanta Business Chronicle,blank_for_now,blank_for_now,"{""follower_count"":201799,""following_count"":23159,""like_count"":4739,""post_count"":93162,""views_count"":1882880,""comment_count"":432,""share_count"":1992}","Atlanta's newest Publix store features a variety of bars serving pizza, burritos, nachos, sushi, popcorn, coffee, beer, wine, smoothies and more. https://t.co/RWIGutn0ql", ,no longer populated,,2024-12-10T05:00:14.000Z,post data removed,,1.0,1.0,0.0,561.0,,,
390195696,https://twitter.com/AtlBizChron/status/1866218815366795604,,Twitter,10183858,Atlanta Business Chronicle,blank_for_now,blank_for_now,"{""follower_count"":201799,""following_count"":23159,""like_count"":4739,""post_count"":93162,""views_count"":1882880,""comment_count"":432,""share_count"":1992}","Atlanta's newest Publix store features a variety of bars serving pizza, burritos, nachos, sushi, popcorn, coffee, beer, wine, smoothies and more. https://t.co/IgCc1WL2RZ", ,no longer populated,,2024-12-09T20:30:12.000Z,post data removed,,0.0,0.0,0.0,667.0,,,
363344020,https://www.instagram.com/p/DAZON_uP2LB/,,InstagramDirect,29016815,"Commissioner Marvin S. Arrington, Jr",blank_for_now,blank_for_now,"{""follower_count"":1935,""following_count"":615,""like_count"":0,""post_count"":1810,""views_count"":0,""comment_count"":0,""share_count"":0}","Fulton County Public Facilities will Close on Friday, September 27

Residents urged to prepare for potential power outages

Due to the anticipated impact of Hurricane Helene, Fulton County public facilities will remain closed to the public on Friday, September 27. This includes the Fulton County courthouse, all government centers, libraries, senior centers, and tax offices.

Fulton County staff will continue to work virtually to support residents. Many services are available online at www.fultoncountyga.gov. Residents may call the Fulton County Customer Service Line at 404-612-4000.

The Fulton County Animal Shelter will open for adoptions and limited intakes from 1 p.m. to 7 p.m. on Friday, September 27. Starting today at 4 p.m., field operations will continue for emergency calls and public safety support only until normal operations resume.

Residents may continue to tax services online at www.fultontaxes.com or by phone. Vehicle tags are also available through kiosks in Kroger stores.

The Fulton County Board of Health will also be open for virtual services only on Friday, September 27.

All Fulton County public safety services will continue. The Fulton County Sheriff’s Office will prioritize Jail operations to ensure the safety and security of detainees.

Public Works staff is monitoring water and sewer systems for any impact from flooding.

The Atlanta Fulton Emergency Management Agency is coordinating with all Fulton County public safety partners to prepare for this severe weather event.

Fulton County residents are encouraged to closely monitor weather conditions and prepare for possible power outages. Important preparedness steps include:

Charging mobile devices;
Making sure there is an adequate supply of bottled water, necessary medicines and nonperishable food; and
Ensuring they have a working flashlight with extra batteries.
Residents can sign up for Fulton Alerts Community Notifications (FALCON)  at

www.fultoncountyga.gov/falcon

For additional updates please log on to www.fultoncountyga.gov or follow Fulton County on social media @FultonInfo.

 

###", ,no longer populated,,2024-09-26T20:39:57.000Z,post data removed,,4.0,0.0,0.0,0.0,,,
304022969,https://www.tiktok.com/@keonpositiveenergytv/video/7408535589777149215,,TikTok,18396698,Keon Positive Energy TV,blank_for_now,blank_for_now,"{""follower_count"":85993,""following_count"":36,""like_count"":1490777,""post_count"":653,""views_count"":13877053,""comment_count"":58183,""share_count"":135678}",Grocery Prices Reach New All Time Highs #grocery #publix #kroger #food #recall #atlanta #atl #millenial #babyboomer #genx #genz #fyp #fypage #foryoupage #thetruthshallsetyoufree ," I had the vote for anybody to be Trump. What makes you pick Trump over from all the hairs? Because you know how to run a business? This is a business and I'm a Republican. I grew up and we just had to say a plenty of reasons. They say I place it into the flag. United States mayor into the Republic for which it stands. I'm not a, we ain't never been a fucking democracy. What type of job do you feel like Joe Biden and Kamala Harris have done so they've been in the office over the last four years? I can't speak with Joe, the law on work. I'm having my own bit but I didn't know. I made way more money before years Trump was in office and I did. He's last three years. You feel like your expenses have went up over the last four years? Yeah, yeah. Shit going up. I can't even go to the grocery store. That's $200 and that's all what I'm gonna do. I'm gonna put for the night. $200 might last you two weeks back in the night. I used to be a king or going with $25 a leg. Get a whole week. Where a week? There'll be a crowd being some chicken. Yeah. Some pack of noodles for you. He's got that. Yeah. $25. Oh, that's nice. I think I'll hold it.",no longer populated,,2024-08-29T12:22:03.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSnpiZGljPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4bbcca1b90604352df845e43541215c948386953/post-18396698-304022969-thumbnail,519.0,27.0,241.0,9501.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTjdiZGljPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--04b5085d5bfdabbf3d76850bd433b3a5374aa5e9/oELIAQYgj1vQNA08gqeo2MCMy7MMICWdqPfI8f,,
